material_id,pretty_formula,final_energy,e_above_hull,spacegroup.number,volume,full_formula,band_gap,bond_valence,density,efemri,elasticity.poisson_ratio,elasticity.universal_anistrophy,elasticity.homogeneous_poisson,elasticity.elastic_anisotropy,elasticity.nsites,elasticity.G_Reuss,elasticity.G_VRH,elasticity.G_Voigt,elasticity.G_Voigt_Reuss_Hill,final_energy,final_energy_per_atom,formation_energy_per_atom,is_ordered,magnetism.total_magnetization,nelements,spacegroup.point_group,total_magnetization
mp-28240,CSO,-19.89788008,0.10478837690476261,160,76.05754924741086,C1S1O1,4.9384,,1.3115995909281493,,0.35,,0.35,-5.87,3.0,4.0,2.0,-1.0,2.0,-19.89788008,-6.632626693333333,-0.9255628360416672,True,0.0001874,3,3m,0.0001874
mp-38240,Sr(PrS2)2,-84.70790911,0.0,122,334.3312183448635,Sr2Pr4S8,2.0955,,4.943854737852983,,,,,,,,,,,-84.70790911,-6.050564936428572,-2.3669804777380956,True,0.0011836,3,-42m,0.0005918
mp-4122,GaPO4,-122.92709385,0.01052697833333216,152,244.40471174219653,Ga3P3O12,4.4468000000000005,,3.356908549761144,,,,,,,,,,,-122.92709385,-6.829282991666667,-2.581742566805556,True,8.14e-05,3,32,2.7133333333333333e-05
mp-553932,GaPO4,-82.00073439,0.006415437499999399,20,175.43732044692106,Ga2P2O8,4.448,,3.117710889029509,,0.07,,0.07,1.31,12.0,22.0,24.0,27.0,24.0,-82.00073439,-6.833394532500001,-2.585854107638889,True,0.0007748,3,222,0.0003874
mp-626417,CsH3O2,-28.2669574,0.0,38,79.82893876812483,Cs1H3O2,4.1021,,3.493108239591268,,,,,,,,,,,-28.2669574,-4.711159566666667,-1.4452424804885056,True,0.0011338,3,mm2,0.0011338
mp-626435,Al(HO)3,-163.95532091,0.02099409428571608,1,216.43792482156607,Al4H12O12,5.0015,,2.393812572281992,,,,,,,,,,,-163.95532091,-5.8555471753571435,-2.0403133210714293,True,0.0001325,3,1,3.3125e-05
mp-677103,RbHF2,-34.42763131,0.001720003750000032,46,130.96010007901293,Rb2H2F4,6.6749,,3.1565572398261263,,0.3,,0.3,0.64,8.0,10.0,10.0,11.0,10.0,-34.42763131,-4.30345391375,-2.485399400625,True,3.25e-05,3,mm2,1.625e-05
mp-752395,Ba2Na2O3,-137.26251301,0.08005096392857158,96,572.546228906111,Ba8Na8O12,1.9318,,4.276527359106488,,,,,,,,,,,-137.26251301,-4.902232607499999,-2.14996471294335,True,1.6e-06,3,422,4e-07
mp-753378,TaGaO4,-98.16172537,0.032641420833323664,30,132.1845611664581,Ta2Ga2O8,3.3885,,7.905905189784451,,,,,,,,,,,-98.16172537,-8.180143780833333,-2.8585241687500003,True,0.0027641,3,mm2,0.00138205
mvc-1621,Mg(SbO3)2,-108.38336893,0.142000553888888,31,214.47230486606045,Mg2Sb4O12,1.5252,,5.633731108941034,,,,,,,,,,,-108.38336893,-6.021298273888889,-2.085292878333333,True,0.000287,3,mm2,0.0001435
mp-1205304,TiI2O7,-113.31724666,0.0,36,317.85593365822683,Ti2I4O14,2.6437,,4.322197651700933,,,,,,,,,,,-113.31724666,-5.665862333,-1.5888379048333328,True,1.09e-05,3,mm2,5.45e-06
mp-26974,CrP2O7,-145.74764994,0.025434357250005313,4,257.8622453356045,Cr2P4O14,0.5232999999999999,,2.909935417252013,,,,,,,,,,,-145.74764994,-7.287382497,-2.456644545166667,True,3.9993966,3,2,1.9996983
mp-28548,Li8GeO6,-157.00236992,0.0006375609999986764,185,291.13322799051457,Li16Ge2O12,3.4877000000000002,,2.5571367865510477,,,,,,,,,,,-157.00236992,-5.233412330666667,-2.2027338761111115,True,0.0005767,3,6mm,0.00028835
mp-31454,TaSbRu,-26.39809785,0.0,216,59.395606945772776,Ta1Sb1Ru1,0.8956,,11.288527526641358,,0.32,,0.32,0.0,3.0,70.0,70.0,70.0,70.0,-26.39809785,-8.79936595,-0.4429764416666669,True,0.0001561,3,-43m,0.0001561
mp-35555,LaOF,-23.2353486,0.061105065000001346,216,47.95807070507113,La1O1F1,4.764,,6.021367722110591,,,,,,,,,,,-23.2353486,-7.745116199999999,-4.196300507499999,True,0.0017225,3,-43m,0.0017225
mp-556372,CaSO4,-117.54927991,0.002893785277780836,181,273.735539777919,Ca3S3O12,5.693700000000001,,2.4775750898159377,,,,,,,,,,,-117.54927991,-6.530515550555555,-2.7500332560763883,True,0.0,3,622,0.0
mp-616573,Cs2V5O13,-142.33473749,0.0,107,380.37488264460274,Cs2V5O13,1.5454,,3.1803370128740527,,,,,,,,,,,-142.33473749,-7.116736874500001,-2.4115954665431047,True,0.9996001,3,4mm,0.9996001
mp-626259,H3NO4,-173.85179265,0.06708548250002089,33,294.0464935428544,H12N4O16,3.3338,,1.8303276754911326,,,,,,,,,,,-173.85179265,-5.4328685203125,-0.9880538853124996,True,0.0,3,mm2,0.0
mp-760762,NbOF3,-140.72774082,0.0,19,296.73273990207116,Nb4O4F12,3.6441,,3.7135784141556725,,,,,,,,,,,-140.72774082,-7.036387041,-3.2942464515000003,True,0.0,3,222,0.0
mp-777422,DyHO2,-56.87272059,0.007930655312500257,31,94.13026497867521,Dy2H2O4,4.7409,,6.8978150571902885,,0.26,,0.26,0.53,8.0,54.0,56.0,59.0,56.0,-56.87272059,-7.10909007375,-2.9787313499999994,True,3.91e-05,3,mm2,1.955e-05
mp-7848,AlPO4,-44.92752595,0.0,82,96.2804918705831,Al1P1O4,5.8209,,2.103308279767517,,0.13,,0.13,0.81,6.0,24.0,25.0,27.0,25.0,-44.92752595,-7.487920991666667,-3.120800598888889,True,0.0002821,3,-4,0.0002821
mp-9900,Ag2GeS3,-48.02811977,0.0,36,277.1091688065447,Ag4Ge2S6,0.46799999999999997,,4.608983790376646,,,,,,,,,,,-48.02811977,-4.002343314166667,-0.4709284037847225,True,0.0003545,3,mm2,0.00017725
mp-1019589,Ce3Zr5O16,-220.17805577,0.045646370416667637,21,301.04223798993434,Ce3Zr5O16,1.7791000000000001,,6.246603224369483,,,,,,,,,,,-220.17805577,-9.174085657083333,-3.811037878124999,True,6.53e-05,3,222,6.53e-05
mp-1189598,Y3GaS6,-129.11863452,0.0,36,464.80858608101505,Y6Ga2S12,2.1311999999999998,,3.7785179283822705,,,,,,,,,,,-129.11863452,-6.455931726,-2.0331108696249998,True,0.0007157,3,mm2,0.00035785
mp-1222351,LiFeF6,-68.5848247,0.0,102,195.81683510824908,Li2Fe2F12,1.2569,,2.9981502864448273,,,,,,,,,,,-68.5848247,-4.28655154375,-2.1840759035416664,True,6.0051638,3,4mm,3.0025819
mp-27810,Ba(GeAs)2,-91.96619285,0.0,105,555.0151518122401,Ba4Ge8As8,0.046399999999999775,,5.175357459083671,,,,,,,,,,,-91.96619285,-4.5983096425,-0.5016569724999996,True,0.0013195,3,4mm,0.000329875
mp-28080,K2SnTe5,-52.45360842,0.0,140,584.0942103173554,K4Sn2Te10,0.5813999999999999,,4.747162364471686,,,,,,,,,,,-52.45360842,-3.27835052625,-0.7987412263749998,True,0.0002361,3,4/mmm,0.00011805
mp-28295,CsIO3,-44.15701017,0.0,31,219.35607471440517,Cs2I2O6,3.0624000000000002,,4.660253080268665,,,,,,,,,,,-44.15701017,-4.415701017,-1.375241416586207,True,0.0016716,3,mm2,0.0008358
mp-29643,CuAsSe2,-15.85438482,0.10863654374999587,160,97.81169795631146,Cu1As1Se2,0.5215999999999998,,5.031741590618778,,0.35,,0.35,3.95,4.0,9.0,13.0,16.0,13.0,-15.85438482,-3.963596205,-0.26205919742187467,True,3.22e-05,3,3m,3.22e-05
mp-754222,NbFeO4,-190.61240263,0.11155927875003258,95,328.0039374750374,Nb4Fe4O16,2.0282,,4.308216485312016,,,,,,,,,,,-190.61240263,-7.942183442916666,-2.3823238579166657,True,20.0003825,3,422,5.000095625
mp-755436,Na3VO4,-93.50735324,0.0,31,247.59887728215404,Na6V2O8,4.0347,,2.466789019778296,,,,,,,,,,,-93.50735324,-5.8442095775,-2.2947938312068974,True,0.0012791,3,mm2,0.00063955
mp-772898,AlGaO3,-269.25656848,0.027670599999999546,33,399.14955897707586,Al8Ga8O24,3.2132,,4.815930171239055,,,,,,,,,,,-269.25656848,-6.731414212,-2.8201032385000007,True,4.55e-05,3,mm2,5.6875e-06
mp-850957,Na6Ti2O7,-182.72120161,0.04021767811110788,7,467.39720251167415,Na12Ti4O14,3.0984,,2.456137543151133,,,,,,,,,,,-182.72120161,-6.090706720333333,-2.5205158650651343,True,0.0005643,3,m,0.00028215
mp-9212,NaAlO2,-101.30362379,0.0,33,204.0234847819593,Na4Al4O8,3.8148999999999997,,2.668605853362865,,0.27,,0.27,0.59,16.0,42.0,45.0,47.0,45.0,-101.30362379,-6.331476486875,-2.933970703512931,True,0.0002767,3,mm2,6.9175e-05
mp-989617,YWN3,-98.53545615,0.024336601499999944,40,151.49849982350327,Y2W2N6,1.4990999999999999,,6.900149604377458,,,,,,,,,,,-98.53545615,-9.853545615,-1.1833291433333328,True,2.6e-06,3,mm2,1.3e-06
mp-1009085,BeSiP2,-42.97211944,0.0,122,134.6096568726488,Be2Si2P4,1.1502000000000008,,2.443634992369747,,,,,,,,,,,-42.97211944,-5.37151493,-0.37368195541666616,True,3e-07,3,-42m,1.5e-07
mp-1013527,BeGeP2,-40.52776163,0.0,122,142.40321984336222,Be2Ge2P4,0.9116,,3.348982165256698,,0.15,,0.15,0.26,8.0,63.0,65.0,66.0,65.0,-40.52776163,-5.06597020375,-0.26870877041666663,True,9.27e-05,3,-42m,4.635e-05
mp-22981,TlIO3,-21.52281404,0.0,160,96.39528367162657,Tl1I1O3,3.0753000000000004,,6.533713544988088,,,,,,,,,,,-21.52281404,-4.304562808,-0.9706550526666667,True,0.0001333,3,3m,0.0001333
mp-34169,Zn(InSe2)2,-24.89528451,0.0009475257142828042,121,199.14149548206504,Zn1In2Se4,1.3264,,5.09385753704606,,0.26,,0.26,0.89,7.0,16.0,17.0,19.0,17.0,-24.89528451,-3.556469215714286,-0.8623610756250001,True,0.00013,3,-42m,0.00013
mp-3432,ScNiSb,-18.94038876,0.0,216,57.04567261028836,Sc1Ni1Sb1,0.3161000000000005,,6.561426159500165,,0.24,,0.24,0.01,3.0,66.0,66.0,66.0,66.0,-18.94038876,-6.31346292,-0.963593911666667,True,0.0010216,3,-43m,0.0010216
mp-5213,CdSnP2,-32.28022525,0.0,122,210.0153974151026,Cd2Sn2P4,0.6713999999999998,,4.634438610526407,,0.28,,0.28,0.67,8.0,27.0,29.0,31.0,29.0,-32.28022525,-4.03502815625,-0.09526149916666693,True,0.000102,3,-42m,5.1e-05
mp-545756,ZnSO4,-33.38995467,0.038264746250000314,216,121.3441001027716,Zn1S1O4,4.2721,,2.20966573339221,,0.44,,0.44,3.3,6.0,6.0,8.0,10.0,8.0,-33.38995467,-5.564992445000001,-1.908819528854167,True,0.0001716,3,-43m,0.0001716
mp-549207,Li4CO4,-51.35494718,0.24743045444444434,8,90.29862028633094,Li4C1O4,4.1774,,1.908312193857739,,,,,,,,,,,-51.35494718,-5.706105242222223,-1.9387367770370376,True,0.0002126,3,m,0.0002126
mp-676049,KBF4,-32.97922093,0.0738720995833324,1,105.72426853951919,K1B1F4,7.4561,,1.9774712863110053,,,,,,,,,,,-32.97922093,-5.496536821666666,-3.231919057027777,True,0.0002264,3,1,0.0002264
mp-677072,Ca(InTe2)2,-24.45235772,0.0639090564127005,97,244.3437218733445,Ca1In2Te4,1.1734999999999998,,5.301588121314889,,0.28,,0.28,4.92,7.0,7.0,10.0,14.0,10.0,-24.45235772,-3.4931939599999997,-0.8654552371428567,True,0.0019342,3,422,0.0019342
mp-755047,Ti3N2O3,-146.89817955,0.052450438281249845,36,188.52200149115524,Ti6N4O6,1.7136999999999998,,3.8687824119532097,,,,,,,,,,,-146.89817955,-9.181136221875,-2.6285926075,True,5.3e-06,3,mm2,2.65e-06
mp-777418,Li2FeF4,-72.14027778,0.028556166428570506,13,159.30690339921455,Li4Fe2F8,3.5946000000000002,,3.0378441260253006,,,,,,,,,,,-72.14027778,-5.152876984285714,-2.8914812623809527,True,8.0040556,3,2/m,4.0020278
mp-1101755,GePtS,-66.32723747,0.0,29,209.5678732406999,Ge4Pt4S4,0.9897999999999998,,9.501672914630086,,,,,,,,,,,-66.32723747,-5.527269789166667,-0.751474645208333,True,0.0,3,mm2,0.0
mp-1192816,Cs3SbSe3,-96.28465551,0.0,198,1285.334869666029,Cs12Sb4Se12,2.2748,,3.9137499360129406,,,,,,,,,,,-96.28465551,-3.438737696785714,-1.1691744411891933,True,0.0001729,3,23,4.3225e-05
mp-28407,SBr2O,-112.90622481,0.0,29,1075.333294393885,S8Br16O8,2.7319,,2.567987007321028,,,,,,,,,,,-112.90622481,-3.5283195253125,-1.00325036109375,True,0.0002333,3,mm2,2.91625e-05
mp-29927,Pb7(BrF6)2,-97.52585676,0.012116298095238065,174,387.6577093469951,Pb7Br2F12,4.063400000000001,,7.873916355469828,,,,,,,,,,,-97.52585676,-4.644088417142857,-2.4732244702380948,True,0.0069626,3,-6,0.0069626
mp-31488,Li3NbO4,-218.43476775,0.0,217,310.2287675449841,Li12Nb4O16,3.7756,,3.805225360811107,,,,,,,,,,,-218.43476775,-6.8260864921875,-2.7170967846874996,True,3.58e-05,3,-43m,8.95e-06
mp-38975,PNO,-65.92804481,0.03901283944444245,145,104.65877843998712,P3N3O3,5.1417,,2.9025594786090627,,,,,,,,,,,-65.92804481,-7.325338312222223,-1.4420855000000015,True,1.62e-05,3,3,5.4e-06
mp-5222,ReTeS,-83.42091845,0.0,216,264.78951718159453,Re4Te4S4,0.1333000000000002,,8.676083164564144,,0.32,,0.32,0.6,12.0,36.0,39.0,41.0,39.0,-83.42091845,-6.951743204166667,-0.6853172102083332,True,5.41e-05,3,-43m,1.3525e-05
mp-5679,CdSO4,-66.04840761,0.010588795833332831,31,156.1886715684421,Cd2S2O8,3.0499,,4.432825424256788,,,,,,,,,,,-66.04840761,-5.5040339675,-1.9040033596874995,True,0.0015376,3,mm2,0.0007688
mp-5782,AlAgS2,-35.76132945,0.0,122,173.81532230192946,Al2Ag2S4,1.8992,,3.801893009561081,,0.35,,0.35,0.72,8.0,20.0,21.0,23.0,21.0,-35.76132945,-4.47016618125,-1.0089082894791663,True,3.14e-05,3,-42m,1.57e-05
mp-608311,Cs2Li3I5,-28.6034525,0.011486420999999858,5,404.6510843835478,Cs2Li3I5,3.8262,,3.7800861159387393,,,,,,,,,,,-28.6034525,-2.86034525,-1.536081608086207,True,0.0017189,3,2,0.0017189
mp-7117,LiAlSe2,-68.01304562,0.0,33,382.54234379093515,Li4Al4Se8,3.0247999999999995,,3.3309988831470863,,,,,,,,,,,-68.01304562,-4.25081535125,-1.3252349382552078,True,0.000128,3,mm2,3.2e-05
mp-753785,NbOF3,-140.05374084,0.033699999000000425,136,337.99659791129244,Nb4O4F12,3.2785,,3.2602112106548673,,,,,,,,,,,-140.05374084,-7.002687042,-3.2605464524999994,True,0.0019831,3,4/mmm,0.000495775
mp-755559,LiNbO3,-78.02973666,0.05516616999999968,12,125.0137888789659,Li2Nb2O6,3.4523,,3.9276205227540713,,,,,,,,,,,-78.02973666,-7.802973666,-2.844351481666666,True,0.0001292,3,2/m,6.46e-05
mp-760405,ErBO3,-82.80074711,0.09317263099999984,40,117.21055077696268,Er2B2O6,4.566700000000001,,6.405482703178708,,,,,,,,,,,-82.80074711,-8.280074711000001,-3.4740759918333337,True,0.0,3,mm2,0.0
mp-7787,HfSO,-106.9126761,0.0072270337500004445,198,185.05852396261196,Hf4S4O4,2.8696,,8.131534259640558,,0.32,,0.32,0.0,12.0,57.0,57.0,57.0,57.0,-106.9126761,-8.909389675,-2.958856434375001,True,0.0001355,3,23,3.3875e-05
mp-9538,Ag3AsS4,-60.68704001,0.0,31,374.21641439137153,Ag6As2S8,0.35760000000000014,,4.675097249640744,,,,,,,,,,,-60.68704001,-3.792940000625,-0.3316167653124995,True,0.0001065,3,mm2,5.325e-05
mp-1103261,SiPtSe,-67.77788357,0.0,29,217.329302997563,Si4Pt4Se4,0.9747999999999992,,9.2338737759252,,,,,,,,,,,-67.77788357,-5.648156964166667,-0.8081125616145837,True,3.5e-06,3,mm2,8.75e-07
mp-12171,K6MgO4,-85.50843657,0.0,186,429.13445758945824,K12Mg2O8,1.6783000000000001,,2.4988692239725894,,,,,,,,,,,-85.50843657,-3.886747116818182,-1.5861545939090909,True,1.3e-06,3,6mm,6.5e-07
mp-28514,Ba(BrO3)2,-82.43893506,0.005518308888888157,43,345.8992900932345,Ba2Br4O12,4.3788,,3.774567145432367,,,,,,,,,,,-82.43893506,-4.579940836666667,-1.1623183205555563,True,0.0002748,3,mm2,0.0001374
mp-28932,Sn4OF6,-221.79342385,0.0,19,929.7479862483794,Sn16O4F24,3.2310000000000003,,4.320928072041695,,,,,,,,,,,-221.79342385,-5.040759632954546,-2.404748521136364,True,0.0009653,3,222,0.000241325
mp-35327,Al(CN)3,-112.6336941,0.34263385035714045,113,281.3474776903525,Al2C6N6,5.0839,,1.2398378523820193,,,,,,,,,,,-112.6336941,-8.045263864285713,-0.13777776357142812,True,0.0,3,-42m,0.0
mp-36248,H4BrN,-26.7601926,0.010539855833333611,215,67.00251897512452,H4Br1N1,4.0523,,2.4273308466102423,,-0.15,,-0.15,0.81,6.0,8.0,8.0,9.0,8.0,-26.7601926,-4.4600321,-0.6851434337500001,True,0.0004808,3,-43m,0.0004808
mp-4829,Na2ThF6,-53.36371951,0.0,150,123.79796623228233,Na2Th1F6,6.5168,,5.258120530748769,,,,,,,,,,,-53.36371951,-5.929302167777778,-3.845326318678161,True,0.0002048,3,32,0.0002048
mp-550798,Li4CO4,-51.05750872,0.28047917222222196,5,144.8744531438757,Li4C1O4,2.9837,,1.1894295677499824,,,,,,,,,,,-51.05750872,-5.673056524444444,-1.9056880592592595,True,0.0002369,3,2,0.0002369
mp-625211,LiH3O2,-59.65027737,0.0023530979166670463,2,94.69517392407782,Li2H6O4,4.726,,1.4717166144459497,,,,,,,,,,,-59.65027737,-4.9708564475,-1.5360192788888885,True,0.001733,3,-1,0.0008665
mp-625993,Te(HO)6,-65.29589578,0.06036255307691896,1,131.24756094442466,Te1H6O6,2.0004999999999997,,2.905447515274773,,,,,,,,,,,-65.29589578,-5.022761213846153,-1.2484978884615385,True,7.62e-05,3,1,7.62e-05
mp-754215,Mn4OF6,-145.48117521,0.078784755454544,186,268.85818979061867,Mn8O2F12,1.7613,,4.320197598255573,,,,,,,,,,,-145.48117521,-6.612780691363636,-2.709699238793104,True,0.0,3,6mm,0.0
mp-23683,H2CO,-136.99023736,0.232094333958333,161,219.72160809435587,H12C6O6,6.2978000000000005,,1.3615223346136895,,,,,,,,,,,-136.99023736,-5.707926556666667,-0.7291281079166675,True,0.0005929,3,3m,9.881666666666668e-05
mp-4690,K3TaO8,-72.20247369,0.013432637083333532,121,192.42006736504075,K3Ta1O8,3.0685,,3.678331616607994,,,,,,,,,,,-72.20247369,-6.0168728075,-1.7624842649166677,True,0.0001593,3,-42m,0.0001593
mp-541950,GaN5O14,-122.06214418,0.0,5,277.4425314608753,Ga1N5O14,1.2568,,2.1770920531580487,,,,,,,,,,,-122.06214418,-6.103107209,-0.8849059731250009,True,0.0,3,2,0.0
mp-550433,BeZnO2,-46.22867629,0.04856103250000032,122,74.39087356573184,Be2Zn2O4,2.917,,4.750973583385163,,0.28,,0.28,0.97,8.0,76.0,83.0,90.0,83.0,-46.22867629,-5.77858453625,-2.3983149150000003,True,0.0005742,3,-42m,0.0002871
mp-559377,IOF3,-73.50227212,0.0,19,356.2503640452418,I4O4F12,3.6374,,3.727044399719165,,,,,,,,,,,-73.50227212,-3.675113606,-1.6484315015,True,0.0,3,222,0.0
mp-567278,Sr(Si3N4)2,-117.59841065,0.0,44,179.64138880656463,Sr1Si6N8,3.2765000000000004,,3.4033817994858744,,0.23,,0.23,0.24,15.0,97.0,99.0,101.0,99.0,-117.59841065,-7.8398940433333335,-1.3035382451111124,True,0.0003692,3,mm2,0.0003692
mp-626543,H3NO,-103.20777161,0.20541985891666936,1,235.2737462591897,H12N4O4,2.4707999999999997,,0.9324877662508055,,,,,,,,,,,-103.20777161,-5.160388580499999,-0.6774617674999994,True,0.0,3,1,0.0
mp-675625,KNO3,-58.60880306,0.011764387500000417,1,179.0882268732527,K2N2O6,3.0749,,1.8748950312305237,,,,,,,,,,,-58.60880306,-5.860880306,-1.4149249286,True,0.0014717,3,1,0.00073585
mp-755568,GaBiO3,-58.54592588,0.051112547500000716,161,125.04979164817883,Ga2Bi2O6,3.0727,,8.67655615847845,,0.31,,0.31,3.22,10.0,32.0,43.0,53.0,43.0,-58.54592588,-5.854592588,-1.9143899184999995,True,0.0001172,3,3m,5.86e-05
mp-756773,Li(CoO2)2,-80.37979966,0.042721320535711094,160,134.1195938723086,Li2Co4O8,0.6021999999999998,,4.675201479696007,,,,,,,,,,,-80.37979966,-5.741414261428572,-1.4709281933333338,True,6.0001691,3,3m,3.00008455
mp-1101765,BiRhSe,-63.79657787,0.0,198,259.97197860323706,Bi4Rh4Se4,0.3186,,9.985920628175817,,,,,,,,,,,-63.79657787,-5.316381489166667,-0.5569636032812498,True,4e-07,3,23,1e-07
mp-22756,K2PbO3,-56.52006725,0.0046115183333332865,36,234.26037089746978,K4Pb2O6,1.5348,,4.726493754623123,,0.31,,0.31,1.73,12.0,15.0,17.0,20.0,17.0,-56.52006725,-4.710005604166667,-1.5906176076666665,True,0.0001891,3,mm2,9.455e-05
mp-27949,Si2H6O,-159.45250738,0.04579177305555415,19,531.3435170250043,Si8H24O4,5.2606,,0.9777788340025557,,,,,,,,,,,-159.45250738,-4.429236316111111,-0.6076868366666667,True,0.0006023,3,222,0.000150575
mp-3082,CaSO4,-117.55165815,0.002761660833336954,180,273.8467378663571,Ca3S3O12,5.684,,2.476569046742005,,,,,,,,,,,-117.55165815,-6.530647675,-2.7501653805208326,True,0.0007785,3,622,0.0002595
mp-626149,Mg(HO)2,-25.74756094,0.24152473399999952,156,45.78180606979333,Mg1H2O2,4.1369,,2.115296780646379,,,,,,,,,,,-25.74756094,-5.149512188,-1.7679813579999994,True,0.0001364,3,3m,0.0001364
mp-626720,BaH4O3,-84.65813413,0.02044255375000059,4,178.53863968337305,Ba2H8O6,4.2176,,3.522314611226381,,,,,,,,,,,-84.65813413,-5.291133383125,-1.7570386299999998,True,0.0001748,3,2,8.74e-05
mp-676851,KNO3,-29.30795076,0.01105454150000007,155,90.53278128708851,K1N1O3,3.048,,1.854420144520805,,,,,,,,,,,-29.30795076,-5.861590152,-1.4156347746000002,True,9.15e-05,3,32,9.15e-05
mp-752767,LiAgF2,-16.34311269,0.024324007499999745,5,50.84387819326046,Li1Ag1F2,1.8451,,4.990578064754388,,,,,,,,,,,-16.34311269,-4.0857781725,-2.1756689712500004,True,1e-07,3,2,1e-07
mp-754610,Sr3CaI8,-38.61877803,0.08067419874999437,8,511.4751235434973,Sr3Ca1I8,2.9772,,4.279541514907839,,,,,,,,,,,-38.61877803,-3.2182315025,-1.8653830725,True,0.0003303,3,m,0.0003303
mp-776816,Li2FeF5,-159.94366779,0.08918047121527639,62,352.5859877440165,Li8Fe4F20,3.6654,,3.1030428954935374,,,,,,,,,,,-159.94366779,-4.9982396184375,-2.838333490833334,True,20.0000001,3,mmm,5.000000025
mp-7907,Al2ZnSe4,-28.55195883,0.0,82,174.34513513344655,Al2Zn1Se4,2.1529,,4.145149538549378,,0.24,,0.24,0.79,7.0,22.0,24.0,26.0,24.0,-28.55195883,-4.0788512614285715,-1.1007739499107143,True,0.0016361,3,-4,0.0016361
mp-7913,BeSiN2,-122.88379803,0.0,33,135.64942090282457,Be4Si4N8,5.165799999999999,,3.1882036682500785,,0.17,,0.17,0.11,16.0,171.0,173.0,175.0,173.0,-122.88379803,-7.680237376875,-1.4013081931249998,True,0.0,3,mm2,0.0
mp-1221979,Mn(InTe2)2,-29.16425554,0.0,82,249.91184921993812,Mn1In2Te4,0.3444999999999996,,5.282204356359942,,,,,,,,,,,-29.16425554,-4.16632222,-0.5162384382758616,True,4.9982496,3,-4,4.9982496
mp-23400,In(IO3)3,-118.37980837,0.0,173,443.9770309589855,In2I6O18,3.4261000000000004,,4.783841729010192,,,,,,,,,,,-118.37980837,-4.553069552692308,-1.0398102742307704,True,0.0021644,3,6,0.0010822
mp-28719,Ba(AuF4)2,-88.78178154,0.0,82,391.1036171515785,Ba2Au4F16,2.5159,,5.801833016387256,,,,,,,,,,,-88.78178154,-4.0355355245454545,-2.2116659199999997,True,8.13e-05,3,-4,4.065e-05
mp-30148,BC2N,-67.72609387,0.5420403050000022,17,47.44076552588578,B2C4N2,2.1098999999999997,,3.4189681649775543,,0.08,,0.08,0.06,8.0,420.0,423.0,425.0,423.0,-67.72609387,-8.46576173375,-0.1886497097916653,True,0.0003188,3,222,0.0001594
mp-37839,Li7RuO6,-75.95576302,0.009826722857145143,1,127.17058053447906,Li7Ru1O6,0.6366,,3.207637063766647,,,,,,,,,,,-75.95576302,-5.425411644285715,-1.9823676620238098,True,3.0000126,3,1,3.0000126
mp-505077,NaH9O5,-292.71531641,0.013302177833333317,19,529.1519375470378,Na4H36O20,4.5248,,1.4066059613505173,,,,,,,,,,,-292.71531641,-4.8785886068333335,-1.334464291936782,True,0.0011548,3,222,0.0002887
mp-752917,Na3VO4,-46.6013053,0.019046414999997374,121,123.92909788860929,Na3V1O4,3.9304,,2.46420817303952,,,,,,,,,,,-46.6013053,-5.8251631625,-2.2757474162068974,True,0.0001168,3,-42m,0.0001168
mp-753251,Li5(CoO3)2,-68.49013538,0.11082865730769598,1,145.77065158573183,Li5Co2O6,0.9509000000000001,,2.831547513188353,,,,,,,,,,,-68.49013538,-5.268471952307692,-1.7260861097435896,True,8.9995849,3,1,8.9995849
mp-760386,CsClO3,-21.29465381,0.0674473406249998,160,109.0794275572189,Cs1Cl1O3,5.531,,3.293642814638612,,,,,,,,,,,-21.29465381,-4.258930762,-1.153566352586207,True,4.85e-05,3,3m,4.85e-05
mp-769025,K2Mg2O3,-136.05958416,0.027778716785714863,96,437.84892942951905,K8Mg8O12,2.9231000000000003,,2.651784027951355,,,,,,,,,,,-136.05958416,-4.8592708628571435,-2.258665004428572,True,0.0,3,422,0.0
mp-1014251,HfZnN2,-31.85289102,0.0,156,49.13364610504081,Hf1Zn1N2,2.2797,,9.189653092865878,,0.3,,0.3,0.78,4.0,80.0,86.0,92.0,86.0,-31.85289102,-7.963222755,-1.1712421775000008,True,0.0005454,3,3m,0.0005454
mp-1016197,MgSiAs2,-35.17072671,0.0,122,192.84478935553702,Mg2Si2As4,1.3028,,3.4827693354362577,,0.3,,0.3,1.18,8.0,25.0,28.0,31.0,28.0,-35.17072671,-4.39634083875,-0.3103831187499999,True,0.0002076,3,-42m,0.0001038
mp-1020712,ZnSiN2,-105.94539908,0.0,33,169.30416980526596,Zn4Si4N8,3.2382999999999997,,4.767008753124058,,,,,,,,,,,-105.94539908,-6.6215874425,-0.9625755725000005,True,0.0013353,3,mm2,0.000333825
mp-1105876,Cs6Fe2O5,-57.34667223,0.00504330576922829,8,353.38985025851036,Cs6Fe2O5,0.2265999999999999,,4.647762014450394,,,,,,,,,,,-57.34667223,-4.41128247923077,-1.4031873901989393,True,7.9981087,3,m,7.9981087
mp-1214087,Ca3AsI3,-103.69815553,0.0,214,983.7844487330849,Ca12As4I12,2.1921,,3.8880589730025763,,,,,,,,,,,-103.69815553,-3.703505554642857,-1.6876547132142856,True,0.0001572,3,432,3.93e-05
mp-14659,KAsSe2,-60.94753007,0.0,9,548.7777165602141,K4As4Se8,1.7276000000000002,,3.291437054315958,,,,,,,,,,,-60.94753007,-3.809220629375,-0.8548855525468744,True,0.0021215,3,m,0.000530375
